session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state,source_file
20251209_143750,H_3800,3,1.14,70.1539941274021,7.895665909501842,1.1297909490622406,35.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,2.14,71.71513751787975,100.87648134397573,0.857549634864206,35.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,3.15,73.01360505661684,34.37912405685909,1.0068097265059253,35.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,4.15,69.89807044679489,54.89024653748008,1.8089400697565217,35.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,5.16,71.32916193138445,57.42109632097298,1.6521545509279774,35.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,6.17,67.93950638259992,51.65964858907973,1.0354567458445587,35.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,7.18,61.24580521599788,58.20106963433643,0.7400962381577415,35.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,8.19,64.92983131684483,43.39545784899409,1.3351432635043077,35.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,9.19,68.79913883759295,39.16350259772376,1.5746049544131124,35.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,10.21,72.08615439466844,59.34736042556473,0.990291835241913,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,11.21,72.61173046209231,61.83180166751802,0.4361409450219467,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,12.21,72.86602013021093,76.63918553012451,0.3076153917214098,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,13.22,73.14879280732406,57.01404553574767,0.2049521286848525,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,14.23,73.55708459274885,129.91441841388996,0.5591419615433727,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,15.24,72.25302878786547,55.466537978382775,0.1163911535890419,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,16.25,73.25906185846317,77.53771269662792,3.24292953537788,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,17.25,72.54370080846275,74.41096256012378,1.5703639295717806,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,18.26,72.56883671499828,72.32983728245678,0.631068005654031,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,19.26,71.77071668540471,138.4849029616072,1.5372839246122587,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,20.28,71.975079646249,71.867834430266,0.0394772047590796,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,21.28,73.22966740303286,138.67253708880844,0.7004576006941401,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,22.28,73.56427183530622,60.33191863559013,0.1605216491736425,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,23.28,72.8995718092346,58.25299797067349,0.6180361172982006,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,24.49,72.84982440476047,251.60033613853727,0.9428274334529958,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,25.5,61.33998112534458,69.19424439593821,0.5797037653590666,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,26.51,61.56132844624346,82.4611239330347,1.3320378601496587,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,27.51,72.12031946219109,75.28364110175875,1.7459298770794676,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,28.52,72.26425845245906,110.18852497922842,0.7673171652827483,38.59014534308716,79,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,29.53,71.91979399096418,101.57664449551152,2.429700729486906,38.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,30.53,73.26026580498568,74.33879739177316,1.2802551001486018,38.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,31.53,73.91631038404947,43.62747139649781,2.3243838816058693,38.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,32.54,71.46479966506342,99.64525931040664,0.7652798599363642,38.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,33.54,70.22353400636518,109.66574231641782,1.5512426392747751,38.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,34.55,71.96579202737942,154.32861267991402,0.0724740378351794,38.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,35.55,71.68384678120479,54.244279861375766,0.3287059131269541,38.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,36.56,74.16769992107864,68.67844363846997,0.8571654914964538,39.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,37.56,61.37444474423141,71.75558056282867,1.3088314491666462,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,38.57,67.002930268272,50.89380997760945,0.4155100643692518,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,39.57,71.63607607056065,48.24656736901809,1.2837017610663015,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,40.57,72.36227451344163,62.03809931858983,0.0871324049566289,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,41.57,73.03368414822776,85.79610043050383,1.431708154426185,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,42.57,71.67064128192925,67.93893015624812,1.6310365214550742,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,43.57,72.53230122961392,38.00838284572178,0.9021026916476276,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,44.58,72.94434096775184,62.96371486496134,0.4979486693353205,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,45.58,72.61825891863104,138.70289565182014,0.1896587258843635,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,46.58,71.88983256534628,82.51878165621478,0.1328399415151286,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,47.58,72.88575142777059,143.20594219672353,0.9270460617805858,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,48.59,73.38901529432931,52.37922723479017,0.3735366009539096,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,49.6,71.80833283452891,121.401617584688,0.0427706118105887,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,50.61,72.93406539821848,69.41078147224535,1.1067161265874452,39.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,51.61,71.90303696452477,56.79348431196566,2.2970417044050344,39.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,52.63,72.22863044097657,155.2247415856004,0.0776345713642096,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,53.63,72.85723391832943,81.1236368881166,0.8019248396523428,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,54.63,72.53167514064016,53.59869550838118,3.2029197470419435,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,55.64,71.85193826180465,36.639104722021855,0.4823349950333613,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,56.64,73.01389197088591,52.08626853945328,0.968537366651418,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,57.66,72.94933405175234,66.01712842043588,1.847767293839568,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,58.66,72.52710258020556,75.7097152187994,1.1670159660068418,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,59.67,72.72048499319969,42.41770404655208,1.0182762505233232,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,60.68,73.74837563208898,85.14260730395618,1.9514169157955217,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,61.68,71.60389018528612,47.41636444365682,0.6881685753503025,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,62.68,72.32958167263668,44.26093052084679,1.409391761812906,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,63.68,72.5779693907169,84.40012388491522,0.1556325128809254,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,64.7,72.24921258176174,49.405187032481365,3.212956320708545,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,65.7,72.23705711836244,132.8495209501027,1.5107307681920656,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,66.7,73.1322141772536,84.67455569940276,2.76052224727035,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,67.71,72.21526180037034,151.38503427283553,0.2677461411230369,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,68.73,72.00440813922553,56.17836557045666,0.1669631380507871,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,69.73,72.40971956420002,63.685819107729415,1.1832158882281207,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,70.74,72.49091481638477,101.1271811397747,1.0652857013278425,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,71.74,72.26901454428169,44.27412574245217,0.2955978574151567,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,72.75,70.98819000485032,58.61363157230197,1.0594868256954602,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,73.75,72.95872933784149,126.96003754867576,0.3694308698617865,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,74.77,70.96885323316033,75.62367491148733,1.0329923750682164,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,75.78,72.1751442537617,130.28022091771157,2.305429964843192,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,76.78,71.96651708169449,103.6132402735954,0.1898699830143272,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,77.79,73.18127126833845,40.085439340069314,1.3179159625688208,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,78.81,73.11677478753904,58.44488497435791,2.047699901359356,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,79.81,72.1525286531536,76.6738036988771,0.0054264166514346,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,80.82,71.84378907681683,73.82540279651029,0.5676744487259568,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,81.82,72.78469785954042,50.62885925120868,2.5138847085879767,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,82.82,71.68090592106421,128.58333201624427,0.4301160430524733,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,83.82,72.90392326157577,66.63072834053303,1.4716427664750664,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,84.82,71.96686649791532,168.87153097989062,0.2727979620135731,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,85.84,72.04885337765477,73.0012279332424,1.6869057288062308,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,86.85,72.37914485043426,116.800893106784,0.1803837565961361,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,87.85,71.56314059895699,88.79866024634072,1.83289293493353,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,88.86,72.82139147906406,60.95468000873369,0.634799660418771,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,89.86,71.88348727346316,69.68567125741653,0.4861803666231061,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,90.86,72.63516332837914,56.01781448217326,0.8684012604064142,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,91.88,72.14705554587658,116.54893007298408,1.575552681059614,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,92.88,72.62660322588684,43.73296989213664,0.5112644906180407,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,93.89,72.26449277185687,108.127932609517,1.7103011521287643,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,94.89,73.15005875713369,63.753964879713,1.7119689894607406,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,95.89,72.12123462009993,141.83427894687856,1.7427801297517416,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,96.91,71.24819747891189,72.1811711255433,1.9424397234758215,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,97.92,73.42392267511953,140.5025451355553,1.2246296080493055,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,98.93,72.25836466967186,36.27001645998727,1.5045666195358167,40.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,99.93,70.18758185727692,111.56059603546196,0.9887962418469096,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,100.93,72.77424813740873,80.44627489126441,1.162201905364561,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,101.95,70.41361033955496,82.78835063998223,1.7400325654632065,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,102.95,72.438515708552,54.03008376759308,0.9424957041309852,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,103.96,72.1250619834679,85.43563744811075,0.8621894464519645,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,104.96,73.76301483924986,42.54160001811754,0.5573885444759865,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,105.98,70.87294926809587,71.57556831313362,0.3733961557012206,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,106.99,72.44426059665388,66.40008725335225,0.965677328323452,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,108.0,72.6106982118138,41.09442973262888,0.2196113309107873,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,109.0,73.33718454929269,48.135174676190005,0.3504470116328526,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,110.0,72.74411395845007,65.13411053933687,0.7786622957941044,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,111.02,72.1814471301353,56.82248267657819,0.2808219138221962,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,112.03,71.76821661973842,55.82105667280428,0.5230252538506475,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,113.03,71.54513521739844,72.42825702140071,1.2304070409798973,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,114.03,73.52002566712055,76.81759332408724,1.306510340920253,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,115.03,73.48284554695644,47.18419664604584,0.3874526770752649,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,116.04,72.26864948510931,36.487393828634566,1.5462533382042531,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,117.04,72.90918349602319,123.98903315014294,0.9665375160683785,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,118.06,72.25390500870571,120.58444466275732,1.0672753582398218,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,119.06,72.57538136914192,56.0396128774514,0.3893752307283382,41.59014534308716,78,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,120.07,72.83406093849254,81.48420288192861,0.5079738004182885,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,121.07,72.79932678243412,132.60746226812452,1.8833774671262185,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,122.09,72.88715196933629,67.87138362388465,0.0099124939878148,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,123.09,72.01084634872964,125.46433030984458,2.832390804903636,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,124.1,71.9979083536867,120.48253206356948,0.3787971627899728,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,125.11,71.80862898826366,63.46728447425141,1.3206173751557748,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,126.11,71.95503476548781,76.29775260374402,1.3233719956178365,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,127.12,73.02055963913423,138.28434019610629,1.0733207529668212,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,128.13,69.86979243008612,83.03562370769932,1.2004329918848669,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,129.14,72.65555874095,55.00971962026732,2.175815922516088,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,130.14,73.85639042339112,134.44663836605827,1.0286491801163362,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,131.14,71.98343339106827,65.79504937753138,0.1746616671140804,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,132.14,73.07104908844838,101.7449765568184,3.287048308787427,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,133.16,71.59354772194649,62.339422442523066,0.0042344653126662,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,134.17,70.97505557290376,110.2093087329973,1.328951095598819,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,135.17,72.98206080483891,43.02441322403851,0.6737755806514744,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,136.18,72.48922926835398,50.72471527334925,0.4890252773022653,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,137.2,72.5951725026985,53.98709531557114,1.045273996919646,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,138.21,70.72685071821587,185.74504479672743,0.2417668584051063,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,139.21,72.46411848767319,80.33889749213307,1.6946307480946174,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,140.21,73.60758932233514,74.28658063382524,1.741902025215482,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,141.22,73.40798920971605,47.2732244877925,1.0929300132960795,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,142.23,71.60484239286112,41.75761240554783,1.1462742011531235,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,143.24,72.53066989699471,50.850639614919096,0.6483956045278444,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,144.25,72.02246732257926,61.62739838713595,1.5832359604520998,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,145.27,73.25879399531264,52.24132635368411,0.2007934998809153,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,146.27,71.90495410707416,44.01662686329491,1.1717865192839898,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,147.27,70.83580307363364,32.2748266232942,1.9212800425046035,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,148.27,71.97062093494023,53.24663285477091,0.6168898051436746,41.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,149.27,73.12081491476411,101.30788040197544,1.363576364962349,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,150.28,72.54173004798807,152.08973073023583,0.7423536083109201,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,151.28,71.54815932171081,131.4039131132606,0.4458776816555085,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,152.28,73.8543400096009,185.7228187712339,1.7281202936661757,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,153.29,71.58448750903132,110.51012977811732,1.6519733361788052,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,154.29,72.21904412687765,111.18669013907234,4.144512593755837,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,155.3,71.46377391736101,108.66134920408066,3.1233151358182045,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,156.3,71.8451143059431,103.51704585640152,1.9555107855360785,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,157.3,73.23400398526144,87.77611374237432,1.2853725397255011,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,158.31,71.6879910571603,56.4597172230804,1.0008678497809198,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,159.32,72.12538136346775,43.56053454230175,0.4472733091253202,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,160.34,71.21584882587432,40.76746486725128,0.0325197316020402,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,161.34,71.29655668139866,119.4420405250626,1.5111418899183768,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,162.34,72.18149125209715,121.40190404528228,0.4783293294339733,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,163.34,72.71309759703158,38.9438022490224,2.4820924890442706,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,164.35,71.5973307860739,106.22464339340384,1.2792861446809514,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,165.36,72.1494274941397,57.39794834124403,0.2939297912701352,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,166.36,70.95577535333975,97.64539380711685,1.7808101884935716,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,167.36,72.5025481588322,123.53796157080016,0.8946775126966477,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,168.38,71.66532183859276,126.04261801367898,0.6212163444767458,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,169.38,73.1170689396151,60.55770573292227,0.4019321108770157,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,170.38,72.37852933256498,93.9883809289786,0.1219594733732726,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,171.38,71.28132932400236,40.77913309560369,0.2517052966230517,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,172.38,72.3331461721559,76.44482011238928,0.7884036729386781,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,173.39,72.23890703550948,76.02065034608985,1.464969441819573,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,174.41,70.39421894816647,51.52667895383324,3.071776249869218,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,175.42,72.13872618813265,60.36058109325232,0.720851322734992,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,176.43,71.97912551853781,52.83568195028707,2.0342476301616603,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,177.45,70.16648651535657,113.03558678570256,1.923209748222354,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,178.46,72.89778451791494,135.21527932097226,2.185754189147159,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,179.46,72.18879059117779,61.87534128164543,0.5633966438121147,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,180.46,71.88912847238542,142.7902077194097,0.2351638974629064,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,181.48,72.46334679191244,125.03582381452786,0.1778362079809901,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,182.49,72.73275178795971,149.87866022168407,0.6288150269653064,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,183.49,73.11895922641973,102.61288385178162,1.886862422378267,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,184.5,71.81311799874891,87.64707643963553,2.7016871172606955,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,185.5,72.0672792083029,120.86386992670352,0.0345416408118058,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,186.5,72.69301286264934,62.063982379157565,1.1586674463281708,42.59014534308716,77,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,187.5,73.6435005481561,114.49754527529008,0.8145755550787614,43.59014534308716,76,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,188.52,73.07283100265815,51.72185398991176,1.829102380262964,43.59014534308716,76,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,189.53,71.31359422960105,66.00597999041112,1.0575386614361064,43.59014534308716,76,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,190.54,72.569183823275,60.68589996901315,0.1043364977622436,43.59014534308716,76,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,191.56,71.70652717587149,99.14465361873803,0.4394450581207357,43.59014534308716,76,Client,session_20251209_143750_H_3800.csv
20251209_143750,H_3800,3,192.56,73.11366080628584,144.76542016195145,0.0206760097745306,43.59014534308716,76,Client,session_20251209_143750_H_3800.csv
